No,created_at,id_str,username,Teks Tweet,Label,Label Ahli (Validasi),Catatan / Komentar,Unnamed: 8,Tweet_CaseFolded,Tweet_Cleaned,Tweet_Tokenized,Tweet_Normalized,Tweet_Final,label_encoded,Detail_Nilai_Token,Token_Sequence_Padding
1444,2025-02-14 06:16:41,1.89018e+18,tatisamhadi,"Pemangkasan Anggaran Pendidikan Tinggi Bisa Picu Biaya Kuliah Naik
 Pemotongan anggaran bantuan sosial dan layanan publik di Kemendiktisaintek tahun 2025 dikhawatirkan dapat memicu kenaikan biaya kuliah.
Simak Kompas
https://t.co/FcOFPCewdE
@hariankompas",netral,,,,"pemangkasan anggaran pendidikan tinggi bisa picu biaya kuliah naik
 pemotongan anggaran bantuan sosial dan layanan publik di kemendiktisaintek tahun 2025 dikhawatirkan dapat memicu kenaikan biaya kuliah.
simak kompas
https://t.co/fcofpcewde
@hariankompas",pemangkasan anggaran pendidikan tinggi bisa picu biaya kuliah naik pemotongan anggaran bantuan sosial dan layanan publik di kemendiktisaintek tahun dikhawatirkan dapat memicu kenaikan biaya kuliah simak kompas,"['pemangkasan', 'anggaran', 'pendidikan', 'tinggi', 'bisa', 'picu', 'biaya', 'kuliah', 'naik', 'pemotongan', 'anggaran', 'bantuan', 'sosial', 'dan', 'layanan', 'publik', 'di', 'kemendiktisaintek', 'tahun', 'dikhawatirkan', 'dapat', 'memicu', 'kenaikan', 'biaya', 'kuliah', 'simak', 'kompas']","['pemangkasan', 'anggaran', 'pendidikan', 'tinggi', 'bisa', 'picu', 'biaya', 'kuliah', 'naik', 'pemotongan', 'anggaran', 'bantuan', 'sosial', 'dan', 'layanan', 'publik', 'di', 'kemendiktisaintek', 'tahun', 'dikhawatirkan', 'dapat', 'memicu', 'kenaikan', 'biaya', 'kuliah', 'simak', 'kompas']",pemangkasan anggaran pendidikan tinggi bisa picu biaya kuliah naik pemotongan anggaran bantuan sosial dan layanan publik di kemendiktisaintek tahun dikhawatirkan dapat memicu kenaikan biaya kuliah simak kompas,1,"pemangkasan: 78, anggaran: 2, pendidikan: 3, tinggi: 136, bisa: 21, picu: 1023, biaya: 153, kuliah: 13, naik: 146, pemotongan: 20, anggaran: 2, bantuan: 81, sosial: 270, dan: 8, layanan: 455, publik: 359, di: 9, kemendiktisaintek: 541, tahun: 89, dikhawatirkan: 689, dapat: 65, memicu: 528, kenaikan: 495, biaya: 153, kuliah: 13, simak: 272, kompas: 4629","[  78    2    3  136   21 1023  153   13  146   20    2   81  270    8
  455  359    9  541   89  689   65  528  495  153   13  272 4629    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1445,2025-03-02 16:12:49,1.89613e+18,oki_samaran,"@Dennysiregar7 @PDI_Perjuangan Harus mulai dari mana  PDIP  ?
........................................
PEMOTONGAN ANGGARAN PENDIDIKAN DENGAN DALIH EFESIENSI ATAS INSTRUKSI PRESIDEN PRABOWO SUBIANTO BERPOTENSI MELANGGAR KONSTITUSI 

..Wakil Ketua Komisi X DPR 
MARIA YOHANA ESTI WIJAYA 

https://t.co/5FJYVJU9og https://t.co/kz5Eb1ydkJ",netral,,,,"@dennysiregar7 @pdi_perjuangan harus mulai dari mana  pdip  ?
........................................
pemotongan anggaran pendidikan dengan dalih efesiensi atas instruksi presiden prabowo subianto berpotensi melanggar konstitusi 

..wakil ketua komisi x dpr 
maria yohana esti wijaya 

https://t.co/5fjyvju9og https://t.co/kz5eb1ydkj",harus mulai dari mana pdip pemotongan anggaran pendidikan dengan dalih efesiensi atas instruksi presiden prabowo subianto berpotensi melanggar konstitusi wakil ketua komisi x dpr maria yohana esti wijaya,"['harus', 'mulai', 'dari', 'mana', 'pdip', 'pemotongan', 'anggaran', 'pendidikan', 'dengan', 'dalih', 'efesiensi', 'atas', 'instruksi', 'presiden', 'prabowo', 'subianto', 'berpotensi', 'melanggar', 'konstitusi', 'wakil', 'ketua', 'komisi', 'x', 'dpr', 'maria', 'yohana', 'esti', 'wijaya']","['harus', 'mulai', 'dari', 'mana', 'pdip', 'pemotongan', 'anggaran', 'pendidikan', 'dengan', 'dalih', 'efesiensi', 'atas', 'instruksi', 'presiden', 'prabowo', 'subianto', 'berpotensi', 'melanggar', 'konstitusi', 'wakil', 'ketua', 'komisi', 'kali', 'dpr', 'maria', 'yohana', 'esti', 'wijaya']",harus mulai dari mana pdip pemotongan anggaran pendidikan dengan dalih efesiensi atas instruksi presiden prabowo subianto berpotensi melanggar konstitusi wakil ketua komisi kali dpr maria yohana esti wijaya,1,"harus: 68, mulai: 227, dari: 24, mana: 113, pdip: 1201, pemotongan: 20, anggaran: 2, pendidikan: 3, dengan: 26, dalih: 732, efesiensi: 893, atas: 405, instruksi: 1066, presiden: 130, prabowo: 138, subianto: 573, berpotensi: 511, melanggar: 878, konstitusi: 840, wakil: 742, ketua: 417, komisi: 538, kali: 206, dpr: 201, maria: 1346, yohana: 1347, esti: 1953, wijaya: 4630","[  68  227   24  113 1201   20    2    3   26  732  893  405 1066  130
  138  573  511  878  840  742  417  538  206  201 1346 1347 1953 4630
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1446,2025-02-13 14:12:09,1.88994e+18,nisuuishere,"tuntutan kerja tinggi karna salah satunya minimal sarjana, sedangkan anggaran KIP-K di hapus dengan dalih efisiensi anggaran pendidikan. bener-bener puncak komedi bgt anjing",negatif,,,,"tuntutan kerja tinggi karna salah satunya minimal sarjana, sedangkan anggaran kip-k di hapus dengan dalih efisiensi anggaran pendidikan. bener-bener puncak komedi bgt anjing",tuntutan kerja tinggi karna salah satunya minimal sarjana sedangkan anggaran kip k di hapus dengan dalih efisiensi anggaran pendidikan bener bener puncak komedi bgt anjing,"['tuntutan', 'kerja', 'tinggi', 'karna', 'salah', 'satunya', 'minimal', 'sarjana', 'sedangkan', 'anggaran', 'kip', 'k', 'di', 'hapus', 'dengan', 'dalih', 'efisiensi', 'anggaran', 'pendidikan', 'bener', 'bener', 'puncak', 'komedi', 'bgt', 'anjing']","['tuntutan', 'kerja', 'tinggi', 'karena', 'salah', 'satunya', 'minimal', 'sarjana', 'sedangkan', 'anggaran', 'kip', 'ke', 'di', 'hapus', 'dengan', 'dalih', 'efisiensi', 'anggaran', 'pendidikan', 'benar', 'benar', 'puncak', 'komedi', 'banget', 'anjing']",tuntutan kerja tinggi karena salah satunya minimal sarjana sedangkan anggaran kip ke di hapus dengan dalih efisiensi anggaran pendidikan benar benar puncak komedi banget anjing,0,"tuntutan: 393, kerja: 103, tinggi: 136, karena: 42, salah: 228, satunya: 582, minimal: 502, sarjana: 1088, sedangkan: 1029, anggaran: 2, kip: 14, ke: 30, di: 9, hapus: 1289, dengan: 26, dalih: 732, efisiensi: 4, anggaran: 2, pendidikan: 3, benar: 39, benar: 39, puncak: 1939, komedi: 1639, banget: 45, anjing: 351","[ 393  103  136   42  228  582  502 1088 1029    2   14   30    9 1289
   26  732    4    2    3   39   39 1939 1639   45  351    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1447,2025-02-18 19:13:11,1.89182e+18,creeping5ilence,"BEM mahasiswa serentak disuruh Indonesia melakukan demonstrasi tolak pemotongan anggaran pendidikan, kesehatan serta REVISI UU Polri, TNI dan Kejaksaan, yg dinilai melenceng dan menguntungkan pihak² terkait

#IndonesiaGelap https://t.co/jIIoN2ZXuW",negatif,,,,"bem mahasiswa serentak disuruh indonesia melakukan demonstrasi tolak pemotongan anggaran pendidikan, kesehatan serta revisi uu polri, tni dan kejaksaan, yg dinilai melenceng dan menguntungkan pihak² terkait

#indonesiagelap https://t.co/jiion2zxuw",bem mahasiswa serentak disuruh indonesia melakukan demonstrasi tolak pemotongan anggaran pendidikan kesehatan serta revisi uu polri tni dan kejaksaan yg dinilai melenceng dan menguntungkan pihak² terkait,"['bem', 'mahasiswa', 'serentak', 'disuruh', 'indonesia', 'melakukan', 'demonstrasi', 'tolak', 'pemotongan', 'anggaran', 'pendidikan', 'kesehatan', 'serta', 'revisi', 'uu', 'polri', 'tni', 'dan', 'kejaksaan', 'yg', 'dinilai', 'melenceng', 'dan', 'menguntungkan', 'pihak²', 'terkait']","['bem', 'mahasiswa', 'serentak', 'disuruh', 'indonesia', 'melakukan', 'demonstrasi', 'tolak', 'pemotongan', 'anggaran', 'pendidikan', 'kesehatan', 'serta', 'revisi', 'uu', 'polri', 'tni', 'dan', 'kejaksaan', 'yang', 'dinilai', 'melenceng', 'dan', 'menguntungkan', 'pihak²', 'terkait']",bem mahasiswa serentak disuruh indonesia melakukan demonstrasi tolak pemotongan anggaran pendidikan kesehatan serta revisi uu polri tni dan kejaksaan yang dinilai melenceng dan menguntungkan pihak² terkait,0,"bem: 427, mahasiswa: 33, serentak: 1418, disuruh: 786, indonesia: 16, melakukan: 316, demonstrasi: 596, tolak: 133, pemotongan: 20, anggaran: 2, pendidikan: 3, kesehatan: 64, serta: 297, revisi: 429, uu: 147, polri: 407, tni: 174, dan: 8, kejaksaan: 527, yang: 5, dinilai: 535, melenceng: 4631, dan: 8, menguntungkan: 1354, pihak²: 4632, terkait: 268","[ 427   33 1418  786   16  316  596  133   20    2    3   64  297  429
  147  407  174    8  527    5  535 4631    8 1354 4632  268    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1448,2025-02-22 15:48:16,1.89322e+18,expenjagajokowi,"Sangat setuju dengan langkah efisiensi ini. Kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",positif,,,,"sangat setuju dengan langkah efisiensi ini. kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,"['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']","['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,2,"sangat: 48, setuju: 185, dengan: 26, langkah: 85, efisiensi: 4, ini: 7, kualitas: 73, pendidikan: 3, tidak: 6, harus: 68, mahal: 179, yang: 5, penting: 107, tepat: 57, guna: 215, dan: 8, bebas: 220, korupsi: 142","[ 48 185  26  85   4   7  73   3   6  68 179   5 107  57 215   8 220 142
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
1449,2025-02-21 13:24:18,1.89282e+18,savage870521,"@Kanseulir Akibat Efisiensi Anggaran,  dana BOS Kementrian Agama berkurang 50%
#DarkIndonesia 
#IndonesiaGelap https://t.co/rA52twTXGm",negatif,,,,"@kanseulir akibat efisiensi anggaran,  dana bos kementrian agama berkurang 50%
#darkindonesia 
#indonesiagelap https://t.co/ra52twtxgm",akibat efisiensi anggaran dana bos kementrian agama berkurang,"['akibat', 'efisiensi', 'anggaran', 'dana', 'bos', 'kementrian', 'agama', 'berkurang']","['akibat', 'efisiensi', 'anggaran', 'dana', 'bos', 'kementrian', 'agama', 'berkurang']",akibat efisiensi anggaran dana bos kementrian agama berkurang,0,"akibat: 312, efisiensi: 4, anggaran: 2, dana: 11, bos: 36, kementrian: 645, agama: 704, berkurang: 423","[312   4   2  11  36 645 704 423   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
1450,2025-12-16 12:08:59,2.0008e+18,sangwonleae,"@camnerita @ubieties Abang hanya berbicara jujur dd. Abang tidak pernah berbohong boleh tanya ke inggris, paris, jerman.",netral,,,,"@camnerita @ubieties abang hanya berbicara jujur dd. abang tidak pernah berbohong boleh tanya ke inggris, paris, jerman.",abang hanya berbicara jujur dd abang tidak pernah berbohong boleh tanya ke inggris paris jerman,"['abang', 'hanya', 'berbicara', 'jujur', 'dd', 'abang', 'tidak', 'pernah', 'berbohong', 'boleh', 'tanya', 'ke', 'inggris', 'paris', 'jerman']","['abang', 'hanya', 'berbicara', 'jujur', 'dd', 'abang', 'tidak', 'pernah', 'berbohong', 'boleh', 'tanya', 'ke', 'inggris', 'paris', 'jerman']",abang hanya berbicara jujur dd abang tidak pernah berbohong boleh tanya ke inggris paris jerman,1,"abang: 1299, hanya: 267, berbicara: 4633, jujur: 592, dd: 4634, abang: 1299, tidak: 6, pernah: 366, berbohong: 4635, boleh: 301, tanya: 961, ke: 30, inggris: 1996, paris: 4636, jerman: 4637","[1299  267 4633  592 4634 1299    6  366 4635  301  961   30 1996 4636
 4637    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1451,2025-02-12 19:02:10,1.88965e+18,yyuunhooo,Saya sangat mendukung efisiensi anggaran pendidikan. Dana jadi lebih tepat sasaran untuk yang benar-benar membutuhkan. Maju terus pendidikan Indonesia!,positif,,,,saya sangat mendukung efisiensi anggaran pendidikan. dana jadi lebih tepat sasaran untuk yang benar-benar membutuhkan. maju terus pendidikan indonesia!,saya sangat mendukung efisiensi anggaran pendidikan dana jadi lebih tepat sasaran untuk yang benar benar membutuhkan maju terus pendidikan indonesia,"['saya', 'sangat', 'mendukung', 'efisiensi', 'anggaran', 'pendidikan', 'dana', 'jadi', 'lebih', 'tepat', 'sasaran', 'untuk', 'yang', 'benar', 'benar', 'membutuhkan', 'maju', 'terus', 'pendidikan', 'indonesia']","['saya', 'sangat', 'mendukung', 'efisiensi', 'anggaran', 'pendidikan', 'dana', 'jadi', 'lebih', 'tepat', 'sasaran', 'untuk', 'yang', 'benar', 'benar', 'membutuhkan', 'maju', 'terus', 'pendidikan', 'indonesia']",saya sangat mendukung efisiensi anggaran pendidikan dana jadi lebih tepat sasaran untuk yang benar benar membutuhkan maju terus pendidikan indonesia,2,"saya: 44, sangat: 48, mendukung: 132, efisiensi: 4, anggaran: 2, pendidikan: 3, dana: 11, jadi: 19, lebih: 34, tepat: 57, sasaran: 115, untuk: 10, yang: 5, benar: 39, benar: 39, membutuhkan: 135, maju: 59, terus: 55, pendidikan: 3, indonesia: 16","[ 44  48 132   4   2   3  11  19  34  57 115  10   5  39  39 135  59  55
   3  16   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
1452,2025-02-02 20:11:34,1.88604e+18,TxtJatikramat,"Kurang tidur, gegara nyari dana bos ,ad yg tau ga cara chek dana bos per SMK berapa? @txtdrbekasi @mas_triadhianto",netral,,,,"kurang tidur, gegara nyari dana bos ,ad yg tau ga cara chek dana bos per smk berapa? @txtdrbekasi @mas_triadhianto",kurang tidur gegara nyari dana bos ad yg tau ga cara chek dana bos per smk berapa,"['kurang', 'tidur', 'gegara', 'nyari', 'dana', 'bos', 'ad', 'yg', 'tau', 'ga', 'cara', 'chek', 'dana', 'bos', 'per', 'smk', 'berapa']","['kurang', 'tidur', 'gegara', 'mencari', 'dana', 'bos', 'ada', 'yang', 'tahu', 'tidak', 'cara', 'chek', 'dana', 'bos', 'per', 'smk', 'berapa']",kurang tidur gegara mencari dana bos ada yang tahu tidak cara chek dana bos per smk berapa,1,"kurang: 207, tidur: 4638, gegara: 558, mencari: 581, dana: 11, bos: 36, ada: 12, yang: 5, tahu: 112, tidak: 6, cara: 200, chek: 4639, dana: 11, bos: 36, per: 1247, smk: 666, berapa: 306","[ 207 4638  558  581   11   36   12    5  112    6  200 4639   11   36
 1247  666  306    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1453,2025-12-16 12:09:09,2.0008e+18,dam_mp,@handarugemes inshaa Allah dicukupkan rezeki jadi pemberi beasiswa aja,netral,,,,@handarugemes inshaa allah dicukupkan rezeki jadi pemberi beasiswa aja,inshaa allah dicukupkan rezeki jadi pemberi beasiswa aja,"['inshaa', 'allah', 'dicukupkan', 'rezeki', 'jadi', 'pemberi', 'beasiswa', 'aja']","['inshaa', 'allah', 'dicukupkan', 'rezeki', 'jadi', 'pemberi', 'beasiswa', 'saja']",inshaa allah dicukupkan rezeki jadi pemberi beasiswa saja,1,"inshaa: 4640, allah: 286, dicukupkan: 4641, rezeki: 1048, jadi: 19, pemberi: 4642, beasiswa: 27, saja: 32","[4640  286 4641 1048   19 4642   27   32    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1454,2025-03-17 08:58:23,1.90145e+18,AgungLa03498428,"Efisiensi Anggaran Fokus pada Pendidikan, Kesehatan, dan Makan Bergizi Gratis!

Pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat.
@kompascom 
#EfisiensiAnggaran #PrabowoPresiden https://t.co/gJlNWjdh7W",positif,,,,"efisiensi anggaran fokus pada pendidikan, kesehatan, dan makan bergizi gratis!

pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat.
@kompascom 
#efisiensianggaran #prabowopresiden https://t.co/gjlnwjdh7w",efisiensi anggaran fokus pada pendidikan kesehatan dan makan bergizi gratis pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat,"['efisiensi', 'anggaran', 'fokus', 'pada', 'pendidikan', 'kesehatan', 'dan', 'makan', 'bergizi', 'gratis', 'pemerintah', 'menerapkan', 'kebijakan', 'alokasi', 'anggaran', 'yang', 'tepat', 'sasaran', 'untuk', 'memastikan', 'dana', 'negara', 'digunakan', 'secara', 'maksimal', 'demi', 'kesejahteraan', 'rakyat']","['efisiensi', 'anggaran', 'fokus', 'pada', 'pendidikan', 'kesehatan', 'dan', 'makan', 'bergizi', 'gratis', 'pemerintah', 'menerapkan', 'kebijakan', 'alokasi', 'anggaran', 'yang', 'tepat', 'sasaran', 'untuk', 'memastikan', 'dana', 'negara', 'digunakan', 'secara', 'maksimal', 'demi', 'kesejahteraan', 'rakyat']",efisiensi anggaran fokus pada pendidikan kesehatan dan makan bergizi gratis pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat,2,"efisiensi: 4, anggaran: 2, fokus: 344, pada: 43, pendidikan: 3, kesehatan: 64, dan: 8, makan: 87, bergizi: 611, gratis: 101, pemerintah: 15, menerapkan: 1558, kebijakan: 23, alokasi: 642, anggaran: 2, yang: 5, tepat: 57, sasaran: 115, untuk: 10, memastikan: 291, dana: 11, negara: 77, digunakan: 141, secara: 398, maksimal: 1795, demi: 83, kesejahteraan: 116, rakyat: 75","[   4    2  344   43    3   64    8   87  611  101   15 1558   23  642
    2    5   57  115   10  291   11   77  141  398 1795   83  116   75
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1455,2025-02-13 08:49:39,1.88985e+18,thelostgvrl,"Tan Malaka, dalam buku Aksi Massa bercerita tentang Inggris saat menjajah India dan membuat pendidikan untuk rakyat India. Turns out rakyat india semakin pintar dan berani melawan. 
Pemotongan anggaran pendidikan menunjukan Pemerintah takut rakyat pintar krn akan ada perlawanan.",negatif,,,,"tan malaka, dalam buku aksi massa bercerita tentang inggris saat menjajah india dan membuat pendidikan untuk rakyat india. turns out rakyat india semakin pintar dan berani melawan. 
pemotongan anggaran pendidikan menunjukan pemerintah takut rakyat pintar krn akan ada perlawanan.",tan malaka dalam buku aksi massa bercerita tentang inggris saat menjajah india dan membuat pendidikan untuk rakyat india turns out rakyat india semakin pintar dan berani melawan pemotongan anggaran pendidikan menunjukan pemerintah takut rakyat pintar krn akan ada perlawanan,"['tan', 'malaka', 'dalam', 'buku', 'aksi', 'massa', 'bercerita', 'tentang', 'inggris', 'saat', 'menjajah', 'india', 'dan', 'membuat', 'pendidikan', 'untuk', 'rakyat', 'india', 'turns', 'out', 'rakyat', 'india', 'semakin', 'pintar', 'dan', 'berani', 'melawan', 'pemotongan', 'anggaran', 'pendidikan', 'menunjukan', 'pemerintah', 'takut', 'rakyat', 'pintar', 'krn', 'akan', 'ada', 'perlawanan']","['tan', 'malaka', 'dalam', 'buku', 'aksi', 'massa', 'bercerita', 'tentang', 'inggris', 'saat', 'menjajah', 'india', 'dan', 'membuat', 'pendidikan', 'untuk', 'rakyat', 'india', 'turns', 'out', 'rakyat', 'india', 'semakin', 'pintar', 'dan', 'berani', 'melawan', 'pemotongan', 'anggaran', 'pendidikan', 'menunjukan', 'pemerintah', 'takut', 'rakyat', 'pintar', 'karena', 'akan', 'ada', 'perlawanan']",tan malaka dalam buku aksi massa bercerita tentang inggris saat menjajah india dan membuat pendidikan untuk rakyat india turns out rakyat india semakin pintar dan berani melawan pemotongan anggaran pendidikan menunjukan pemerintah takut rakyat pintar karena akan ada perlawanan,0,"tan: 4643, malaka: 4644, dalam: 131, buku: 542, aksi: 239, massa: 818, bercerita: 4645, tentang: 343, inggris: 1996, saat: 269, menjajah: 4646, india: 1355, dan: 8, membuat: 165, pendidikan: 3, untuk: 10, rakyat: 75, india: 1355, turns: 4647, out: 4648, rakyat: 75, india: 1355, semakin: 294, pintar: 102, dan: 8, berani: 192, melawan: 1119, pemotongan: 20, anggaran: 2, pendidikan: 3, menunjukan: 4649, pemerintah: 15, takut: 770, rakyat: 75, pintar: 102, karena: 42, akan: 38, ada: 12, perlawanan: 1943","[4643 4644  131  542  239  818 4645  343 1996  269 4646 1355    8  165
    3   10   75 1355 4647 4648   75 1355  294  102    8  192 1119   20
    2    3 4649   15  770   75  102   42   38   12 1943    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
1456,2025-02-22 03:43:47,1.89304e+18,hasugianel,"@ChaosDemenTuru @artistsbase mjb nder aku pernahnya save ini, setauku  salah satu efisiensi anggaran pendidikan adalah beasiswa kena potong alias akan diberhentikan https://t.co/0Rm3suoTCy",negatif,,,,"@chaosdementuru @artistsbase mjb nder aku pernahnya save ini, setauku  salah satu efisiensi anggaran pendidikan adalah beasiswa kena potong alias akan diberhentikan https://t.co/0rm3suotcy",mjb nder aku pernahnya save ini setauku salah satu efisiensi anggaran pendidikan adalah beasiswa kena potong alias akan diberhentikan,"['mjb', 'nder', 'aku', 'pernahnya', 'save', 'ini', 'setauku', 'salah', 'satu', 'efisiensi', 'anggaran', 'pendidikan', 'adalah', 'beasiswa', 'kena', 'potong', 'alias', 'akan', 'diberhentikan']","['mjb', 'nder', 'aku', 'pernahnya', 'save', 'ini', 'setauku', 'salah', 'satu', 'efisiensi', 'anggaran', 'pendidikan', 'adalah', 'beasiswa', 'kena', 'potong', 'alias', 'akan', 'diberhentikan']",mjb nder aku pernahnya save ini setauku salah satu efisiensi anggaran pendidikan adalah beasiswa kena potong alias akan diberhentikan,0,"mjb: 4650, nder: 906, aku: 63, pernahnya: 4651, save: 4652, ini: 7, setauku: 1547, salah: 228, satu: 353, efisiensi: 4, anggaran: 2, pendidikan: 3, adalah: 90, beasiswa: 27, kena: 31, potong: 125, alias: 826, akan: 38, diberhentikan: 1866","[4650  906   63 4651 4652    7 1547  228  353    4    2    3   90   27
   31  125  826   38 1866    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
